orden,linea,entrega,fecha_ingreso_inventario,fecha_aproximada_necesidad,dia_semana_aproximado,mes_aproximado,año_aproximado,fecha_entrega_real,nit_proveedor,CreationDate_proveedor,cantidad,pais,forma_envio,unidad_de_medida/U,terminos_de_pago,categoria_,STATUS_08,cumplio,dias_diferencia_entrega
77725840,25,01,2024-10-17,2024-10-07,Monday,October,2024,2024-10-07,411234968,2021-11-19 08:24:02.910,100.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725840,26,01,2024-10-17,2024-10-07,Monday,October,2024,2024-10-07,411234968,2021-11-19 08:24:02.910,2.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725840,01,01,2024-10-17,2024-10-07,Monday,October,2024,2024-10-07,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725840,16,01,2024-10-17,2024-10-07,Monday,October,2024,2024-10-07,411234968,2021-11-19 08:24:02.910,700.0,ESTADOS UNIDOS,AEREO,LB,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725840,15,01,2024-10-17,2024-10-07,Monday,October,2024,2024-10-07,411234968,2021-11-19 08:24:02.910,20.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77724937,01,01,2024-10-17,2024-07-23,Tuesday,July,2024,2024-07-23,111806155,2022-06-15 08:19:59.597,1500.0,ESTADOS UNIDOS,AEREO,OZ,A 90 DIAS,OTROS,activo,1,0
77725864,02,01,2024-10-16,2024-09-24,Tuesday,September,2024,2024-10-02,3800343395,2024-03-14 13:01:36.550,50.0,TURKEY,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,8
77725907,01,01,2024-10-16,2024-09-13,Friday,September,2024,2024-10-03,B02989317,2023-10-17 12:18:45.173,286.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,BAJO PEDIDO,activo,0,20
77724917,01,01,2024-10-16,2024-08-12,Monday,August,2024,2024-08-12,B58058108,2020-08-31 08:23:28.047,18000.0,ESPAÑA,AEREO,OZ,A 90 DIAS,LENTES Y SUS ACCESORIOS,activo,1,0
77725907,02,01,2024-10-16,2024-09-13,Friday,September,2024,2024-10-03,B02989317,2023-10-17 12:18:45.173,22.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,activo,0,20
77724917,02,01,2024-10-16,2024-08-12,Monday,August,2024,2024-08-12,B58058108,2020-08-31 08:23:28.047,8000.0,ESPAÑA,AEREO,UD,A 90 DIAS,PORTALAMPARAS,activo,1,0
77725907,03,01,2024-10-16,2024-09-13,Friday,September,2024,2024-10-03,B02989317,2023-10-17 12:18:45.173,60.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,0,20
77725304,01,01,2024-10-16,2024-08-10,Saturday,August,2024,2024-08-14,91330201MA293PH,2020-01-16 15:10:09.733,6400.0,CHINA,MARITIMO,OZ,CONTADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,4
77725463,07,01,2024-10-15,2024-10-11,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,100.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,1,-7
77725616,05,01,2024-10-15,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,60.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77724555,08,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,200.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,45
77724555,13,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,45
77724555,15,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,45
77724555,16,01,2024-10-15,2024-08-05,Monday,August,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,500.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,28
77725463,08,01,2024-10-15,2024-10-11,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,150.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,1,-7
77724555,14,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,45
77725463,05,01,2024-10-15,2024-10-11,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,100.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,1,-7
77724555,07,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,200.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,45
77724555,11,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,45
77725616,04,01,2024-10-15,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,20.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77724555,12,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,45
77725463,06,01,2024-10-15,2024-10-11,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,100.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,1,-7
77724555,09,01,2024-10-15,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,200.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,45
77725837,01,01,2024-10-15,2024-10-07,Monday,October,2024,2024-10-07,611520598,2020-09-08 15:32:13.810,150.0,ESTADOS UNIDOS,AEREO,KG,A 30 DIAS,OTROS,activo,1,0
77725909,01,01,2024-10-15,2024-09-24,Tuesday,September,2024,2024-10-02,3800343395,2024-03-14 13:01:36.550,50.0,TURKEY,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,0,8
77724600,01,01,2024-10-11,2024-08-02,Friday,August,2024,2024-08-02,913702025797853,2022-10-25 12:28:46.090,24000.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,PROGRAMA VARIOS,activo,1,0
77725461,02,01,2024-10-11,2024-09-23,Monday,September,2024,2024-09-26,536275080000120A,2020-10-29 17:07:29.740,10500.0,HONG KONG,TERRESTRE,KG,GIRO ANTICIPADO,PROGRAMA VARIOS,activo,0,3
77725463,01,01,2024-10-11,2024-10-04,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,6000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,activo,1,0
77725463,03,01,2024-10-11,2024-10-04,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,4500.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,activo,1,0
77725463,04,01,2024-10-11,2024-10-11,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,900.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,activo,1,-7
77725906,01,01,2024-10-11,2024-09-13,Friday,September,2024,2024-10-03,B02989317,2023-10-17 12:18:45.173,286.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,0,20
77725461,01,01,2024-10-11,2024-09-23,Monday,September,2024,2024-09-26,536275080000120A,2020-10-29 17:07:29.740,1500.0,HONG KONG,TERRESTRE,KG,GIRO ANTICIPADO,PROGRAMA VARIOS,activo,0,3
77724555,05,01,2024-10-11,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,200.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,45
77724555,16,01,2024-10-11,2024-08-05,Monday,August,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,500.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,28
77724555,01,01,2024-10-11,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,200.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,45
77724555,06,01,2024-10-11,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,200.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,45
77724555,10,01,2024-10-11,2024-07-19,Friday,July,2024,2024-09-02,913303002546509,2020-03-02 14:30:57.950,600.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,45
77725463,02,01,2024-10-11,2024-10-04,Friday,October,2024,2024-10-04,410948415,2020-07-27 14:26:43.280,8600.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,CARGADORES,activo,1,0
77725590,01,01,2024-10-10,2024-10-02,Wednesday,October,2024,2024-10-02,611520598,2020-09-08 15:32:13.810,80.0,ESTADOS UNIDOS,AEREO,KG,A 30 DIAS,OTROS,activo,1,0
77725876,02,01,2024-10-09,2024-06-09,Sunday,June,2024,2024-06-09,914403003429545,2023-04-13 10:43:33.327,50.0,CHINA,TERRESTRE,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77725876,01,01,2024-10-09,2024-06-09,Sunday,June,2024,2024-06-09,914403003429545,2023-04-13 10:43:33.327,15.0,CHINA,TERRESTRE,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77725616,07,01,2024-10-08,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,6.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725616,06,01,2024-10-08,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,1160.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77724489,01,01,2024-10-08,2024-08-26,Monday,August,2024,2024-08-26,1388112945,2014-10-24 09:31:55.873,132.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77724488,01,01,2024-10-08,2024-08-15,Thursday,August,2024,2024-08-15,1388112945,2014-10-24 09:31:55.873,88.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725614,01,01,2024-10-08,2024-07-15,Monday,July,2024,2024-07-28,91330201MA293PH,2020-01-16 15:10:09.733,6400.0,CHINA,MARITIMO,OZ,CONTADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,0,13
77725803,13,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,14,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,01,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,17,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,03,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,05,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,08,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,10,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,MUESTRA,activo,1,0
77725616,01,01,2024-10-04,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,300.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725616,02,01,2024-10-04,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,1012.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,CAJAS/SEPARADORES,activo,1,0
77725803,09,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,BAJO PEDIDO,activo,1,0
77725803,12,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,04,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725616,03,01,2024-10-04,2024-09-17,Tuesday,September,2024,2024-09-17,411234968,2021-11-19 08:24:02.910,130.0,ESTADOS UNIDOS,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725146,01,01,2024-10-04,2024-08-15,Thursday,August,2024,2024-08-15,311505549,2020-05-19 13:03:57.350,150.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,02,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,06,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,11,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,25.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,activo,1,0
77725803,07,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,5.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,15,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725803,16,01,2024-10-04,2024-09-25,Wednesday,September,2024,2024-09-25,914403000627063,2024-10-03 08:43:24.500,1.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725694,01,01,2024-10-03,2024-09-24,Tuesday,September,2024,2024-09-27,ESA33019423,2020-02-10 12:45:58.363,72000.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,OTROS,activo,0,3
77725560,01,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,05,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,145.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,07,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,MUESTRA,activo,1,0
77725560,26,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,180.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725560,06,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,MUESTRA,activo,1,0
77725560,09,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,5.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,12,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,4.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,MUESTRA,activo,1,0
77725560,14,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,405.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,25,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,15.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,04,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,21,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,20.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725694,03,01,2024-10-03,2024-09-24,Tuesday,September,2024,2024-09-27,ESA33019423,2020-02-10 12:45:58.363,7200.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,OTROS,activo,0,3
77725560,15,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,25.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725560,19,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,5.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,REPRESENTACIONES,activo,1,0
77725560,27,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,370.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,CAJAS/SEPARADORES,activo,1,0
77725560,08,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,11,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,5.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725560,13,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,4.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,MUESTRA,activo,1,0
77725560,18,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,10.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,23,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,25.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725560,16,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,25.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725560,20,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,30.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,24,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,35.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,10,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,45.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,17,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,5.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725560,02,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,85.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,03,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,50.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725560,22,01,2024-10-03,2024-09-20,Friday,September,2024,2024-09-20,411234968,2021-11-19 08:24:02.910,40.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725694,02,01,2024-10-03,2024-09-24,Tuesday,September,2024,2024-09-27,ESA33019423,2020-02-10 12:45:58.363,7200.0,ESPAÑA,MARITIMO,OZ,A 60 DIAS,OTROS,activo,0,3
77725462,01,01,2024-10-02,2024-09-16,Monday,September,2024,2024-09-19,042507468,2020-09-03 14:53:06.960,7200.0,ESTADOS UNIDOS,FERREO,OZ,A 90 DIAS,LENTES Y SUS ACCESORIOS,activo,0,3
77725773,02,01,2024-10-02,2024-09-25,Wednesday,September,2024,2024-09-25,B02989317,2023-10-17 12:18:45.173,61.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,activo,1,0
77725620,01,01,2024-10-02,2024-09-18,Wednesday,September,2024,2024-09-18,411234968,2021-11-19 08:24:02.910,2.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725055,02,01,2024-10-02,2024-09-30,Monday,September,2024,2024-09-30,1388112945,2014-10-24 09:31:55.873,5.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725617,02,01,2024-10-02,2024-09-18,Wednesday,September,2024,2024-09-18,351167154,2021-05-31 15:22:18.333,5.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,activo,1,0
77725617,01,01,2024-10-02,2024-09-18,Wednesday,September,2024,2024-09-18,351167154,2021-05-31 15:22:18.333,100.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,activo,1,0
77725055,01,01,2024-10-02,2024-09-30,Monday,September,2024,2024-09-30,1388112945,2014-10-24 09:31:55.873,6.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725055,03,01,2024-10-02,2024-09-30,Monday,September,2024,2024-09-30,1388112945,2014-10-24 09:31:55.873,3.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,activo,1,0
77725773,01,01,2024-10-02,2024-10-25,Friday,October,2024,2024-09-25,B02989317,2023-10-17 12:18:45.173,150.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,BAJO PEDIDO,activo,1,-30
77725370,01,01,2024-10-02,2024-09-17,Tuesday,September,2024,2024-09-18,536275080000120A,2020-10-29 17:07:29.740,11200.0,HONG KONG,TERRESTRE,KG,GIRO ANTICIPADO,PROGRAMA VARIOS,activo,0,1
77724445,01,01,2024-10-01,2024-08-25,Sunday,August,2024,2024-08-28,1388112945,2014-10-24 09:31:55.873,1.0,SOUTH KOREA,AEREO,KG,GIRO ANTICIPADO,REPRESENTACIONES,activo,0,3
77725751,01,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,4.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725751,05,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,2.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725767,01,01,2024-10-01,2024-09-25,Wednesday,September,2024,2024-09-25,B02989317,2023-10-17 12:18:45.173,150.0,ESPAÑA,AEREO,OZ,GIRO ANTICIPADO,OTROS,activo,1,0
77725565,01,01,2024-10-01,2024-09-23,Monday,September,2024,2024-09-23,914403007954328,2021-06-28 15:01:33.057,5.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,CARGADORES,activo,1,0
77725751,02,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,1.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725751,03,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,5.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725751,04,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,1.0,SOUTH KOREA,AEREO,OZ,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77725751,06,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,3.0,SOUTH KOREA,AEREO,KG,GIRO ANTICIPADO,PROGRAMA VARIOS,activo,1,0
77725751,07,01,2024-10-01,2024-09-24,Tuesday,September,2024,2024-09-24,1388112945,2014-10-24 09:31:55.873,1.0,SOUTH KOREA,AEREO,KG,GIRO ANTICIPADO,REPRESENTACIONES,activo,1,0
77724778,01,01,2024-09-30,2024-09-11,Wednesday,September,2024,2024-09-11,913303821455718,2022-03-25 10:11:16.700,385.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,KITS Y PARTES PARA PROTECCIONES CONVENCIONALES,activo,1,0
